sample	Genome	Mean	Relative_Abundance_Perc	Trimmed_Mean	Covered_Bases	Variance	Length	Read_Count	Reads_per_base	RPKM	TPM
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttyperaw	Trichoderma_reesei	0.00010768579	0.00012011664	0	756	0.0007720611	33395712	24	0.00000071865514	29.943964	1000000
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttyperrnamasked	unmapped	NA	99.99988	NA	NA	NA	NA	NA	NA	NA	NA
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0	0	0	0	0	3551823	0	0	0	0
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0	0	0	0	0	871226	0	0	0	0
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_other	0.000121340694	0.00012011664	0	756	0.00086995924	29638724	24	0.00000080975144	33.739643	1000000
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_other_masked	0	0	0	0	0	35505	0	0	0	0
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0	0	0	0	0	3025665	0	0	0	0
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttypesplit	unmapped	NA	99.99988	NA	NA	NA	NA	NA	NA	NA	NA
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttypesplit	Trichoderma_reesei_other	0.000121340694	0.00012011664	0	756	0.00086995924	29638724	24	0.00000080975144	33.739643	1000000
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttypesplit	Haloarcula_hispanica_primary	0	0	0	0	0	3025665	0	0	0	0
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttypesplit	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttypesplit	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttypesplit	Haloarcula_hispanica_other	0	0	0	0	0	871226	0	0	0	0
2_depth10000000_spike0.00000_offtargetnone_mapperbwa-mem_quanttypesplit	Salinibacter_ruber_primary	0	0	0	0	0	3551823	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperaw	unmapped	NA	99.99988	NA	NA	NA	NA	NA	NA	NA	NA
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperaw	Haloarcula_hispanica	0	0	0	0	0	3896891	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperaw	Salinibacter_ruber	0	0	0	0	0	3587328	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperaw	Trichoderma_reesei	0.00010768579	0.00012011664	0	756	0.0007720611	33395712	24	0.00000071865514	29.943964	1000000
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	unmapped	NA	99.99988	NA	NA	NA	NA	NA	NA	NA	NA
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0	0	0	0	0	3551823	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0	0	0	0	0	871226	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Trichoderma_reesei_other	0.000121340694	0.00012011664	0	756	0.00086995924	29638724	24	0.00000080975144	33.739643	1000000
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Salinibacter_ruber_other_masked	0	0	0	0	0	35505	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0	0	0	0	0	3025665	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttypesplit	unmapped	NA	99.99988	NA	NA	NA	NA	NA	NA	NA	NA
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttypesplit	Trichoderma_reesei_other	0.000121340694	0.00012011664	0	756	0.00086995924	29638724	24	0.00000080975144	33.739643	1000000
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttypesplit	Haloarcula_hispanica_primary	0	0	0	0	0	3025665	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttypesplit	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttypesplit	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttypesplit	Haloarcula_hispanica_other	0	0	0	0	0	871226	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttypesplit	Salinibacter_ruber_primary	0	0	0	0	0	3551823	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperaw	unmapped	NA	99.99988	NA	NA	NA	NA	NA	NA	NA	NA
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperaw	Haloarcula_hispanica	0	0	0	0	0	3896891	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperaw	Salinibacter_ruber	0	0	0	0	0	3587328	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperaw	Trichoderma_reesei	0.00010768579	0.00012011664	0	756	0.0007720611	33395712	24	0.00000071865514	29.943964	1000000
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	unmapped	NA	99.99988	NA	NA	NA	NA	NA	NA	NA	NA
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0	0	0	0	0	3551823	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0	0	0	0	0	871226	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_other	0.000121340694	0.00012011664	0	756	0.00086995924	29638724	24	0.00000080975144	33.739643	1000000
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_other_masked	0	0	0	0	0	35505	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0	0	0	0	0	3025665	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttypesplit	unmapped	NA	99.99988	NA	NA	NA	NA	NA	NA	NA	NA
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttypesplit	Trichoderma_reesei_other	0.000121340694	0.00012011664	0	756	0.00086995924	29638724	24	0.00000080975144	33.739643	1000000
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttypesplit	Haloarcula_hispanica_primary	0	0	0	0	0	3025665	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttypesplit	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttypesplit	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttypesplit	Haloarcula_hispanica_other	0	0	0	0	0	871226	0	0	0	0
2_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttypesplit	Salinibacter_ruber_primary	0	0	0	0	0	3551823	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	unmapped	NA	16.55115	NA	NA	NA	NA	NA	NA	NA	NA
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.5	27.570671	2.723098	27.533401	5018901	29.128113	5019930	921976	0.18366311	11.015228	32701.135
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.13	47.539948	4.695422	47.733578	2661561	100.88899	2662909	839210	0.31514785	18.901047	56111.93
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.1	76.97532	7.602692	76.891045	1818398	268.95618	1818915	932018	0.51240325	30.731478	91233.17
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	Haloarcula_hispanica	0	0	0	0	0	3896891	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.12	68.26548	6.7424393	68.27095	2054779	71.90107	2054889	934645	0.45483965	27.279089	80983.99
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.14	74.47333	7.3555756	74.68989	1756596	111.44264	1756930	868607	0.4943891	29.651075	88025.74
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.9	66.02335	6.52099	66.01158	1996607	114.730286	1996995	877264	0.43929204	26.346619	78215.75
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.8	49.990738	4.9374814	49.992264	2724056	55.17767	2724142	906940	0.33292684	19.967348	59277.47
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	Salinibacter_ruber	0	0	0	0	0	3587328	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	Trichoderma_reesei	0.00010768579	0.000010635902	0	756	0.0007720611	33395712	24	0.00000071865514	0.00004310147	0.12795615
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.4	33.843815	3.3426833	33.771988	4098179	54.016148	4100157	923917	0.22533698	13.514626	40121.145
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.11	41.095154	4.0588827	41.09961	3222177	44.18385	3222808	881813	0.27361637	16.410192	48717.266
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.7	58.4305	5.771059	58.28605	2373532	88.56518	2373952	923203	0.38888866	23.323668	69241.45
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.10	130.36487	12.875867	132.67337	4336125	945.23694	4343875	3743876	0.8618747	51.69109	153456.39
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.15	30.073097	2.9702573	29.489685	5489718	122.20036	5496844	1097463	0.1996533	11.974242	35548.176
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.3	41.47518	4.096418	41.446236	3356529	44.333042	3356804	927496	0.2763033	16.57134	49195.676
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.6	50.124626	4.950705	50.08971	2815903	54.2243	2816283	940561	0.33397248	20.03006	59463.65
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.2	48.652157	4.8052726	48.66091	2943990	62.23322	2945177	954551	0.32410648	19.438345	57707.02
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	unmapped	NA	16.55134	NA	NA	NA	NA	NA	NA	NA	NA
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.5	27.570671	2.7231004	27.533401	5018901	29.128113	5019930	921976	0.18366311	11.015254	32701.234
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.13	47.539948	4.695426	47.733578	2661561	100.88899	2662909	839210	0.31514785	18.901089	56112.113
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.1	76.97532	7.602699	76.891045	1818398	268.95618	1818915	932018	0.51240325	30.731548	91233.45
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0	0	0	0	0	3551823	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.12	68.26556	6.7424536	68.27083	2054779	71.8906	2054889	934646	0.45484015	27.279182	80984.336
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.14	74.472565	7.3555074	74.6894	1756596	111.4485	1756930	868598	0.49438396	29.650835	88025.12
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.9	66.01967	6.5206313	66.011345	1996607	115.07056	1996995	877215	0.4392675	26.345207	78211.625
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.8	49.994183	4.937826	49.992504	2724075	54.98328	2724142	907003	0.33294997	19.96878	59281.777
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0	0	0	0	0	871226	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Trichoderma_reesei_other	0.000121340694	0.000011984579	0	756	0.00086995924	29638724	24	0.00000080975144	0.0000485651	0.14417633
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.4	33.843964	3.3427012	33.77198	4098136	53.89221	4100157	923921	0.22533795	13.514716	40121.45
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.11	41.095104	4.0588818	41.09931	3222207	44.173347	3222808	881812	0.27361605	16.41021	48717.367
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.7	58.429173	5.770933	58.28542	2373521	88.55481	2373952	923182	0.3888798	23.323189	69240.1
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.10	130.37439	12.876819	132.67464	4336154	943.7668	4343875	3744149	0.8619376	51.694977	153468.08
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.15	30.06719	2.9696765	29.488672	5489542	122.309326	5496844	1097249	0.19961436	11.971934	35541.363
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.3	41.47402	4.096306	41.44579	3356529	44.381435	3356804	927470	0.27629554	16.570913	49194.457
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Salinibacter_ruber_other_masked	0	0	0	0	0	35505	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.6	50.123295	4.950578	50.089622	2815904	54.269783	2816283	940536	0.3339636	20.029573	59462.26
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.2	48.65043	4.805106	48.66079	2944004	62.33866	2945177	954517	0.32409495	19.437696	57705.15
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0	0	0	0	0	3025665	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	unmapped	NA	16.551172	NA	NA	NA	NA	NA	NA	NA	NA
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.5	27.570671	2.7230957	27.533401	5018901	29.128113	5019930	921976	0.18366311	11.015231	32701.11
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.13	47.539948	4.695418	47.733578	2661561	100.88899	2662909	839210	0.31514785	18.90105	56111.902
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.1	76.97532	7.602686	76.891045	1818398	268.95618	1818915	932018	0.51240325	30.731485	91233.11
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.12	68.26585	6.7424703	68.27074	2054779	71.87464	2054889	934650	0.4548421	27.279242	80984.375
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.14	74.472305	7.3554688	74.68984	1756596	111.502975	1756930	868595	0.49438223	29.650671	88024.47
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.9	66.019066	6.5205607	66.01139	1996607	115.09215	1996995	877207	0.4392635	26.344913	78210.62
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.8	49.993107	4.9377112	49.992065	2724074	55.00812	2724142	906984	0.332943	19.96832	59280.31
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	Trichoderma_reesei_other	0.000121340694	0.000011984558	0	756	0.00086995924	29638724	24	0.00000080975144	0.000048565	0.14417578
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.4	33.844772	3.3427753	33.77259	4098148	54.050293	4100157	923943	0.22534332	13.51501	40122.254
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	Haloarcula_hispanica_primary	0	0	0	0	0	3025665	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.11	41.095898	4.0589533	41.09956	3222193	44.143913	3222808	881829	0.27362132	16.410492	48718.12
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.7	58.430496	5.7710543	58.28664	2373522	88.56129	2373952	923203	0.38888866	23.323673	69241.41
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.10	130.37718	12.877073	132.67445	4336157	943.085	4343875	3744233	0.8619569	51.696033	153470.94
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.15	30.063408	2.9692981	29.48192	5489708	122.17949	5496844	1097110	0.19958907	11.970393	35536.723
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.3	41.474335	4.0963306	41.446507	3356529	44.39044	3356804	927477	0.27629763	16.571005	49194.645
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.6	50.125214	4.950759	50.090614	2815903	54.240673	2816283	940572	0.3339764	20.030298	59464.3
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	Haloarcula_hispanica_other	0	0	0	0	0	871226	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.2	48.651043	4.8051586	48.66097	2944004	62.313778	2945177	954529	0.32409903	19.4379	57705.645
2_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	Salinibacter_ruber_primary	0	0	0	0	0	3551823	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	unmapped	NA	16.55115	NA	NA	NA	NA	NA	NA	NA	NA
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.5	27.570671	2.723098	27.533401	5018901	29.128113	5019930	921976	0.18366311	11.015228	32701.135
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.13	47.539948	4.695422	47.733578	2661561	100.88899	2662909	839210	0.31514785	18.901047	56111.93
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.1	76.97532	7.602692	76.891045	1818398	268.95618	1818915	932018	0.51240325	30.731478	91233.17
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	Haloarcula_hispanica	0	0	0	0	0	3896891	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.12	68.26548	6.7424393	68.27095	2054779	71.90107	2054889	934645	0.45483965	27.279089	80983.99
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.14	74.47333	7.3555756	74.68989	1756596	111.44264	1756930	868607	0.4943891	29.651075	88025.74
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.9	66.02335	6.52099	66.01158	1996607	114.730286	1996995	877264	0.43929204	26.346619	78215.75
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.8	49.990738	4.9374814	49.992264	2724056	55.17767	2724142	906940	0.33292684	19.967348	59277.47
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	Salinibacter_ruber	0	0	0	0	0	3587328	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	Trichoderma_reesei	0.00010768579	0.000010635902	0	756	0.0007720611	33395712	24	0.00000071865514	0.00004310147	0.12795615
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.4	33.843815	3.3426833	33.771988	4098179	54.016148	4100157	923917	0.22533698	13.514626	40121.145
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.11	41.095154	4.0588827	41.09961	3222177	44.18385	3222808	881813	0.27361637	16.410192	48717.266
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.7	58.4305	5.771059	58.28605	2373532	88.56518	2373952	923203	0.38888866	23.323668	69241.45
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.10	130.36487	12.875867	132.67337	4336125	945.23694	4343875	3743876	0.8618747	51.69109	153456.39
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.15	30.073097	2.9702573	29.489685	5489718	122.20036	5496844	1097463	0.1996533	11.974242	35548.176
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.3	41.47518	4.096418	41.446236	3356529	44.333042	3356804	927496	0.2763033	16.57134	49195.676
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.6	50.124626	4.950705	50.08971	2815903	54.2243	2816283	940561	0.33397248	20.03006	59463.65
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.2	48.652157	4.8052726	48.66091	2943990	62.23322	2945177	954551	0.32410648	19.438345	57707.02
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	unmapped	NA	16.55134	NA	NA	NA	NA	NA	NA	NA	NA
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.5	27.570671	2.7231004	27.533401	5018901	29.128113	5019930	921976	0.18366311	11.015254	32701.234
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.13	47.539948	4.695426	47.733578	2661561	100.88899	2662909	839210	0.31514785	18.901089	56112.113
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.1	76.97532	7.602699	76.891045	1818398	268.95618	1818915	932018	0.51240325	30.731548	91233.45
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0	0	0	0	0	3551823	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.12	68.26556	6.7424536	68.27083	2054779	71.8906	2054889	934646	0.45484015	27.279182	80984.336
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.14	74.472565	7.3555074	74.6894	1756596	111.4485	1756930	868598	0.49438396	29.650835	88025.12
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.9	66.01967	6.5206313	66.011345	1996607	115.07056	1996995	877215	0.4392675	26.345207	78211.625
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.8	49.994183	4.937826	49.992504	2724075	54.98328	2724142	907003	0.33294997	19.96878	59281.777
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0	0	0	0	0	871226	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_other	0.000121340694	0.000011984579	0	756	0.00086995924	29638724	24	0.00000080975144	0.0000485651	0.14417633
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.4	33.843964	3.3427012	33.77198	4098136	53.89221	4100157	923921	0.22533795	13.514716	40121.45
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.11	41.095104	4.0588818	41.09931	3222207	44.173347	3222808	881812	0.27361605	16.41021	48717.367
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.7	58.429173	5.770933	58.28542	2373521	88.55481	2373952	923182	0.3888798	23.323189	69240.1
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.10	130.37439	12.876819	132.67464	4336154	943.7668	4343875	3744149	0.8619376	51.694977	153468.08
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.15	30.06719	2.9696765	29.488672	5489542	122.309326	5496844	1097249	0.19961436	11.971934	35541.363
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.3	41.47402	4.096306	41.44579	3356529	44.381435	3356804	927470	0.27629554	16.570913	49194.457
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_other_masked	0	0	0	0	0	35505	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.6	50.123295	4.950578	50.089622	2815904	54.269783	2816283	940536	0.3339636	20.029573	59462.26
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.2	48.65043	4.805106	48.66079	2944004	62.33866	2945177	954517	0.32409495	19.437696	57705.15
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0	0	0	0	0	3025665	0	0	0	0
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	unmapped	NA	16.551172	NA	NA	NA	NA	NA	NA	NA	NA
2_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	bin.5	27.570671	2.7230957	27.533401	5018901	29.128113	5019930	921976	0.18366311	11.015231	32701.11
